code,term,id,type,bnf_code
17819611000001103,Captopril 25mg tablets (Phoenix Healthcare Distribution Ltd),17819611000001103,amp,0205051F0AAAEAE
21815211000001104,Captopril 25mg tablets (Waymade Healthcare Plc),21815211000001104,amp,0205051F0AAAEAE
22627511000001107,Captopril 25mg tablets (DE Pharmaceuticals),22627511000001107,amp,0205051F0AAAEAE
23479311000001101,Captopril 25mg tablets (Accord Healthcare Ltd),23479311000001101,amp,0205051F0AAAEAE
29778411000001106,Captopril 25mg tablets (Sigma Pharmaceuticals Plc),29778411000001106,amp,0205051F0AAAEAE
3911000001107,Captopril 50mg tablets (Teva UK Ltd),3911000001107,amp,0205051F0AAAFAF
212311000001105,Captopril 50mg tablets (Sandoz Ltd),212311000001105,amp,0205051F0AAAFAF
248011000001100,Captopril 50mg tablets (Actavis UK Ltd),248011000001100,amp,0205051F0AAAFAF
291911000001104,Captopril 50mg tablets (Kent Pharmaceuticals Ltd),291911000001104,amp,0205051F0AAAFAF
429211000001101,Captopril 50mg tablets (A A H Pharmaceuticals Ltd),429211000001101,amp,0205051F0AAAFAF
805111000001105,Captopril 50mg tablets (Alliance Healthcare (Distribution) Ltd),805111000001105,amp,0205051F0AAAFAF
827011000001105,Captopril 50mg tablets (Sterwin Medicines),827011000001105,amp,0205051F0AAAFAF
829011000001101,Captopril 50mg tablets (Mylan),829011000001101,amp,0205051F0AAAFAF
13741911000001105,Captopril 50mg tablets (Tillomed Laboratories Ltd),13741911000001105,amp,0205051F0AAAFAF
15988211000001102,Captopril 50mg tablets (Bristol Laboratories Ltd),15988211000001102,amp,0205051F0AAAFAF
17820311000001109,Captopril 50mg tablets (Phoenix Healthcare Distribution Ltd),17820311000001109,amp,0205051F0AAAFAF
21815711000001106,Captopril 50mg tablets (Waymade Healthcare Plc),21815711000001106,amp,0205051F0AAAFAF
22627711000001102,Captopril 50mg tablets (DE Pharmaceuticals),22627711000001102,amp,0205051F0AAAFAF
23479611000001106,Captopril 50mg tablets (Accord Healthcare Ltd),23479611000001106,amp,0205051F0AAAFAF
29778611000001109,Captopril 50mg tablets (Sigma Pharmaceuticals Plc),29778611000001109,amp,0205051F0AAAFAF
8807311000001106,Captopril 3mg oral powder sachets (Special Order),8807311000001106,amp,0205051F0AAAHAH
11484511000001105,Captopril 5mg tablets (Special Order),11484511000001105,amp,0205051F0AAAIAI
8743511000001104,Captopril 2mg capsules (Special Order),8743511000001104,amp,0205051F0AAAKAK
15530311000001109,Captopril 1.5mg capsules (Special Order),15530311000001109,amp,0205051F0AABKBK
8325911000001108,Captopril 5mg/5ml oral solution (Special Order),8325911000001108,amp,0205051F0AABNBN
8328611000001108,Captopril 5mg/5ml oral suspension (Special Order),8328611000001108,amp,0205051F0AABNBN
8315311000001103,Captopril 20mg/5ml oral solution (Special Order),8315311000001103,amp,0205051F0AABPBP
8316011000001105,Captopril 20mg/5ml oral suspension (Special Order),8316011000001105,amp,0205051F0AABPBP
8310711000001109,Captopril 10mg/5ml oral solution (Special Order),8310711000001109,amp,0205051F0AABRBR
8311111000001102,Captopril 10mg/5ml oral suspension (Special Order),8311111000001102,amp,0205051F0AABRBR
12311611000001100,Captopril 5.4mg/5ml oral solution (Special Order),12311611000001100,amp,0205051F0AABSBS
8312811000001100,Captopril 12.5mg/5ml oral solution (Special Order),8312811000001100,amp,0205051F0AABTBT
8314111000001104,Captopril 12.5mg/5ml oral suspension (Special Order),8314111000001104,amp,0205051F0AABTBT
8311611000001105,Captopril 1.25mg/5ml oral solution (Special Order),8311611000001105,amp,0205051F0AABVBV
8312211000001101,Captopril 1.25mg/5ml oral suspension (Special Order),8312211000001101,amp,0205051F0AABVBV
8317011000001108,Captopril 25mg/5ml oral solution (Special Order),8317011000001108,amp,0205051F0AABWBW
8317611000001101,Captopril 25mg/5ml oral suspension (Special Order),8317611000001101,amp,0205051F0AABWBW
8322411000001108,Captopril 6.25mg/5ml oral solution (Special Order),8322411000001108,amp,0205051F0AABXBX
8322811000001105,Captopril 6.25mg/5ml oral suspension (Special Order),8322811000001105,amp,0205051F0AABXBX
8315611000001108,Captopril 2.5mg/5ml oral solution (Special Order),8315611000001108,amp,0205051F0AABYBY
8316711000001107,Captopril 2.5mg/5ml oral suspension (Special Order),8316711000001107,amp,0205051F0AABYBY
8317311000001106,Captopril 2mg/5ml oral solution (Special Order),8317311000001106,amp,0205051F0AABZBZ
8317911000001107,Captopril 2mg/5ml oral suspension (Special Order),8317911000001107,amp,0205051F0AABZBZ
8321211000001102,Captopril 50mg/5ml oral solution (Special Order),8321211000001102,amp,0205051F0AACACA
8321811000001101,Captopril 50mg/5ml oral suspension (Special Order),8321811000001101,amp,0205051F0AACACA
12305711000001109,Captopril 100micrograms/5ml oral solution (Special Order),12305711000001109,amp,0205051F0AACCCC
8324011000001105,Captopril 3mg/5ml oral solution (Special Order),8324011000001105,amp,0205051F0AACDCD
8324811000001104,Captopril 3mg/5ml oral suspension (Special Order),8324811000001104,amp,0205051F0AACDCD
8325411000001100,Captopril 7.5mg/5ml oral solution (Special Order),8325411000001100,amp,0205051F0AACECE
8326511000001108,Captopril 7.5mg/5ml oral suspension (Special Order),8326511000001108,amp,0205051F0AACECE
8320111000001102,Captopril 500micrograms/5ml oral solution (Special Order),8320111000001102,amp,0205051F0AACFCF
8320611000001105,Captopril 500micrograms/5ml oral suspension (Special Order),8320611000001105,amp,0205051F0AACFCF
8313311000001104,Captopril 15mg/5ml oral solution (Special Order),8313311000001104,amp,0205051F0AACGCG
8313911000001103,Captopril 15mg/5ml oral suspension (Special Order),8313911000001103,amp,0205051F0AACGCG
8322111000001103,Captopril 4mg/5ml oral solution (Special Order),8322111000001103,amp,0205051F0AACHCH
8323311000001106,Captopril 4mg/5ml oral suspension (Special Order),8323311000001106,amp,0205051F0AACHCH
8319811000001105,Captopril 3.125mg/5ml oral solution (Special Order),8319811000001105,amp,0205051F0AACICI
8320811000001109,Captopril 3.125mg/5ml oral suspension (Special Order),8320811000001109,amp,0205051F0AACICI
8315811000001107,Captopril 1mg/5ml oral solution (Special Order),8315811000001107,amp,0205051F0AACJCJ
8316411000001101,Captopril 1mg/5ml oral suspension (Special Order),8316411000001101,amp,0205051F0AACJCJ
12321411000001107,Captopril 7mg/5ml oral solution (Special Order),12321411000001107,amp,0205051F0AACKCK
8324711000001107,Captopril 9mg/5ml oral solution (Special Order),8324711000001107,amp,0205051F0AACLCL
8325311000001107,Captopril 9mg/5ml oral suspension (Special Order),8325311000001107,amp,0205051F0AACLCL
8313211000001107,Captopril 1.5mg/5ml oral solution (Special Order),8313211000001107,amp,0205051F0AACNCN
8314011000001100,Captopril 1.5mg/5ml oral suspension (Special Order),8314011000001100,amp,0205051F0AACNCN
8329511000001103,Captopril 6mg/5ml oral solution (Special Order),8329511000001103,amp,0205051F0AACRCR
8331311000001107,Captopril 6mg/5ml oral suspension (Special Order),8331311000001107,amp,0205051F0AACRCR
15864611000001102,Captopril 5mg/ml oral solution sugar free (Special Order),15864611000001102,amp,0205051F0AACTCT
12310711000001101,Captopril 3.5mg/5ml oral solution (Special Order),12310711000001101,amp,0205051F0AACUCU
12307911000001101,Captopril 15.625mg/5ml oral solution (Special Order),12307911000001101,amp,0205051F0AACXCX
12311311000001105,Captopril 30mg/5ml oral solution (Special Order),12311311000001105,amp,0205051F0AACYCY
12309211000001104,Captopril 18.5mg/5ml oral solution (Special Order),12309211000001104,amp,0205051F0AACZCZ
8318611000001102,Captopril 3.25mg/5ml oral solution (Special Order),8318611000001102,amp,0205051F0AADADA
8319211000001109,Captopril 3.25mg/5ml oral suspension (Special Order),8319211000001109,amp,0205051F0AADADA
12306011000001103,Captopril 100mg/5ml oral solution (Special Order),12306011000001103,amp,0205051F0AADCDC
12282211000001100,Captopril 1.6mg/5ml oral solution (Special Order),12282211000001100,amp,0205051F0AADDDD
12322411000001102,Captopril 8mg/5ml oral solution (Special Order),12322411000001102,amp,0205051F0AADEDE
19813411000001106,Captopril 8mg/5ml oral suspension (Special Order),19813411000001106,amp,0205051F0AADEDE
12306511000001106,Captopril 12mg/5ml oral solution (Special Order),12306511000001106,amp,0205051F0AADFDF
12283411000001105,Captopril 1.75mg/5ml oral solution (Special Order),12283411000001105,amp,0205051F0AADGDG
12308611000001106,Captopril 17.5mg/5ml oral solution (Special Order),12308611000001106,amp,0205051F0AADJDJ
8325711000001106,Captopril 31.25mg/5ml oral solution (Special Order),8325711000001106,amp,0205051F0AADLDL
8327811000001108,Captopril 31.25mg/5ml oral suspension (Special Order),8327811000001108,amp,0205051F0AADLDL
12309811000001103,Captopril 22.5mg/5ml oral solution (Special Order),12309811000001103,amp,0205051F0AADMDM
12344411000001106,Captopril 62.5mg/5ml oral solution (Special Order),12344411000001106,amp,0205051F0AADNDN
8314611000001107,Captopril 17mg/5ml oral solution (Special Order),8314611000001107,amp,0205051F0AADPDP
8314911000001101,Captopril 17mg/5ml oral suspension (Special Order),8314911000001101,amp,0205051F0AADPDP
8311911000001104,Captopril 11.25mg/5ml oral solution (Special Order),8311911000001104,amp,0205051F0AADQDQ
8312311000001109,Captopril 11.25mg/5ml oral suspension (Special Order),8312311000001109,amp,0205051F0AADQDQ
8323611000001101,Captopril 6.5mg/5ml oral solution (Special Order),8323611000001101,amp,0205051F0AADSDS
8324211000001100,Captopril 6.5mg/5ml oral suspension (Special Order),8324211000001100,amp,0205051F0AADSDS
14790711000001107,Captopril 50mg capsules (Special Order),14790711000001107,amp,0205051F0AADUDU
35547011000001109,Captopril 25mg/5ml oral solution sugar free (Teva UK Ltd),35547011000001109,amp,0205051F0AADZDZ
35578311000001107,Captopril 25mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),35578311000001107,amp,0205051F0AADZDZ
35726411000001101,Captopril 25mg/5ml oral solution sugar free (Thame Laboratories Ltd),35726411000001101,amp,0205051F0AADZDZ
35734911000001104,Captopril 25mg/5ml oral solution sugar free (BCM Specials Ltd),35734911000001104,amp,0205051F0AADZDZ
36326411000001100,Captopril 25mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd),36326411000001100,amp,0205051F0AADZDZ
36467911000001107,Captopril 25mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),36467911000001107,amp,0205051F0AADZDZ
37111211000001107,Captopril 25mg/5ml oral solution sugar free (DE Pharmaceuticals),37111211000001107,amp,0205051F0AADZDZ
35489111000001102,Captopril 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),35489111000001102,amp,0205051F0AAEAEA
35548711000001107,Captopril 5mg/5ml oral solution sugar free (Teva UK Ltd),35548711000001107,amp,0205051F0AAEAEA
35726611000001103,Captopril 5mg/5ml oral solution sugar free (Thame Laboratories Ltd),35726611000001103,amp,0205051F0AAEAEA
35734711000001101,Captopril 5mg/5ml oral solution sugar free (BCM Specials Ltd),35734711000001101,amp,0205051F0AAEAEA
36327011000001107,Captopril 5mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd),36327011000001107,amp,0205051F0AAEAEA
36467711000001105,Captopril 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),36467711000001105,amp,0205051F0AAEAEA
37111011000001102,Captopril 5mg/5ml oral solution sugar free (DE Pharmaceuticals),37111011000001102,amp,0205051F0AAEAEA
660111000001107,Acepril 12.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),660111000001107,amp,0205051F0BBAAAD
517711000001103,Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),517711000001103,amp,0205051F0BBABAE
814111000001108,Acepril 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),814111000001108,amp,0205051F0BBACAF
455611000001103,Capoten 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),455611000001103,amp,0205051F0BCABAE
386611000001109,Capoten 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),386611000001109,amp,0205051F0BCACAF
134511000001103,Capoten 12.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),134511000001103,amp,0205051F0BCADAD
7658811000001109,Capoten 5mg/ml oral solution (Imported (United States)),7658811000001109,amp,0205051F0BCAFCT
221411000001104,Ecopace 12.5mg tablets (Advanz Pharma),221411000001104,amp,0205051F0BDAAAD
817411000001108,Ecopace 25mg tablets (Advanz Pharma),817411000001108,amp,0205051F0BDABAE
767911000001101,Ecopace 50mg tablets (Advanz Pharma),767911000001101,amp,0205051F0BDACAF
673711000001107,Tensopril 12.5mg tablets (Teva UK Ltd),673711000001107,amp,0205051F0BEAAAD
597511000001109,Tensopril 25mg tablets (Teva UK Ltd),597511000001109,amp,0205051F0BEABAE
653111000001108,Tensopril 50mg tablets (Teva UK Ltd),653111000001108,amp,0205051F0BEACAF
777711000001105,Kaplon 12.5mg tablets (Teva UK Ltd),777711000001105,amp,0205051F0BFAAAD
477111000001100,Kaplon 25mg tablets (Teva UK Ltd),477111000001100,amp,0205051F0BFABAE
572511000001102,Kaplon 50mg tablets (Teva UK Ltd),572511000001102,amp,0205051F0BFACAF
372511000001104,Captomex 12.5mg tablets (Actavis UK Ltd),372511000001104,amp,0205051F0BHAAAD
760211000001106,Captomex 50mg tablets (Actavis UK Ltd),760211000001106,amp,0205051F0BHABAF
562011000001101,Captomex 25mg tablets (Actavis UK Ltd),562011000001101,amp,0205051F0BHACAE
23681711000001107,Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd),23681711000001107,amp,0205051F0BIAADZ
23682011000001102,Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd),23682011000001102,amp,0205051F0BIABEA
4811000001104,Enalapril 2.5mg tablets (A A H Pharmaceuticals Ltd),4811000001104,amp,0205051I0AAAAAA
102611000001100,Enalapril 2.5mg tablets (Zentiva),102611000001100,amp,0205051I0AAAAAA
289711000001101,Enalapril 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),289711000001101,amp,0205051I0AAAAAA
395411000001101,Enalapril 2.5mg tablets (Sandoz Ltd),395411000001101,amp,0205051I0AAAAAA
456011000001101,Enalapril 2.5mg tablets (IVAX Pharmaceuticals UK Ltd),456011000001101,amp,0205051I0AAAAAA
488511000001104,Enalapril 2.5mg tablets (Mylan),488511000001104,amp,0205051I0AAAAAA
773011000001102,Enalapril 2.5mg tablets (Kent Pharmaceuticals Ltd),773011000001102,amp,0205051I0AAAAAA
792211000001109,Enalapril 2.5mg tablets (Actavis UK Ltd),792211000001109,amp,0205051I0AAAAAA
795111000001105,Enalapril 2.5mg tablets (Teva UK Ltd),795111000001105,amp,0205051I0AAAAAA
5624811000001101,Enalapril 2.5mg tablets (Ranbaxy (UK) Ltd),5624811000001101,amp,0205051I0AAAAAA
9793911000001101,Enalapril 2.5mg tablets (Almus Pharmaceuticals Ltd),9793911000001101,amp,0205051I0AAAAAA
10405411000001104,Enalapril 2.5mg tablets (Arrow Generics Ltd),10405411000001104,amp,0205051I0AAAAAA
11553711000001101,Enalapril 2.5mg tablets (Dexcel-Pharma Ltd),11553711000001101,amp,0205051I0AAAAAA
13749511000001102,Enalapril 2.5mg tablets (Tillomed Laboratories Ltd),13749511000001102,amp,0205051I0AAAAAA
15970011000001102,Enalapril 2.5mg tablets (Zanza Specials International Ltd),15970011000001102,amp,0205051I0AAAAAA
17901211000001109,Enalapril 2.5mg tablets (Phoenix Healthcare Distribution Ltd),17901211000001109,amp,0205051I0AAAAAA
19190611000001109,Enalapril 2.5mg tablets (Milpharm Ltd),19190611000001109,amp,0205051I0AAAAAA
21934111000001108,Enalapril 2.5mg tablets (Waymade Healthcare Plc),21934111000001108,amp,0205051I0AAAAAA
23881711000001101,Enalapril 2.5mg tablets (DE Pharmaceuticals),23881711000001101,amp,0205051I0AAAAAA
29848711000001101,Enalapril 2.5mg tablets (Sigma Pharmaceuticals Plc),29848711000001101,amp,0205051I0AAAAAA
26111000001109,Enalapril 5mg tablets (A A H Pharmaceuticals Ltd),26111000001109,amp,0205051I0AAABAB
50211000001104,Enalapril 5mg tablets (Kent Pharmaceuticals Ltd),50211000001104,amp,0205051I0AAABAB
51511000001108,Enalapril 5mg tablets (Sandoz Ltd),51511000001108,amp,0205051I0AAABAB
92211000001108,Enalapril 5mg tablets (Actavis UK Ltd),92211000001108,amp,0205051I0AAABAB
259111000001109,Enalapril 5mg tablets (Zentiva),259111000001109,amp,0205051I0AAABAB
319411000001102,Enalapril 5mg tablets (Teva UK Ltd),319411000001102,amp,0205051I0AAABAB
766411000001107,Enalapril 5mg tablets (Mylan),766411000001107,amp,0205051I0AAABAB
856011000001106,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd),856011000001106,amp,0205051I0AAABAB
936511000001107,Enalapril 5mg tablets (Alliance Healthcare (Distribution) Ltd),936511000001107,amp,0205051I0AAABAB
5625011000001106,Enalapril 5mg tablets (Ranbaxy (UK) Ltd),5625011000001106,amp,0205051I0AAABAB
9794111000001102,Enalapril 5mg tablets (Almus Pharmaceuticals Ltd),9794111000001102,amp,0205051I0AAABAB
10405611000001101,Enalapril 5mg tablets (Arrow Generics Ltd),10405611000001101,amp,0205051I0AAABAB
11553911000001104,Enalapril 5mg tablets (Dexcel-Pharma Ltd),11553911000001104,amp,0205051I0AAABAB
13749711000001107,Enalapril 5mg tablets (Tillomed Laboratories Ltd),13749711000001107,amp,0205051I0AAABAB
15970611000001109,Enalapril 5mg tablets (Zanza Specials International Ltd),15970611000001109,amp,0205051I0AAABAB
17901411000001108,Enalapril 5mg tablets (Phoenix Healthcare Distribution Ltd),17901411000001108,amp,0205051I0AAABAB
19190811000001108,Enalapril 5mg tablets (Milpharm Ltd),19190811000001108,amp,0205051I0AAABAB
19727011000001100,Enalapril 5mg tablets (Medreich Plc),19727011000001100,amp,0205051I0AAABAB
21282011000001108,Enalapril 5mg tablets (Accord Healthcare Ltd),21282011000001108,amp,0205051I0AAABAB
21934311000001105,Enalapril 5mg tablets (Waymade Healthcare Plc),21934311000001105,amp,0205051I0AAABAB
23881911000001104,Enalapril 5mg tablets (DE Pharmaceuticals),23881911000001104,amp,0205051I0AAABAB
29848911000001104,Enalapril 5mg tablets (Sigma Pharmaceuticals Plc),29848911000001104,amp,0205051I0AAABAB
30124811000001106,Enalapril 5mg tablets (Mawdsley-Brooks & Company Ltd),30124811000001106,amp,0205051I0AAABAB
36739211000001105,Enalapril 5mg tablets (Noumed Life Sciences Ltd),36739211000001105,amp,0205051I0AAABAB
104511000001109,Enalapril 10mg tablets (Zentiva),104511000001109,amp,0205051I0AAACAC
115211000001105,Enalapril 10mg tablets (Teva UK Ltd),115211000001105,amp,0205051I0AAACAC
127311000001103,Enalapril 10mg tablets (Kent Pharmaceuticals Ltd),127311000001103,amp,0205051I0AAACAC
225811000001104,Enalapril 10mg tablets (A A H Pharmaceuticals Ltd),225811000001104,amp,0205051I0AAACAC
401711000001103,Enalapril 10mg tablets (Mylan),401711000001103,amp,0205051I0AAACAC
414411000001109,Enalapril 10mg tablets (IVAX Pharmaceuticals UK Ltd),414411000001109,amp,0205051I0AAACAC
450811000001105,Enalapril 10mg tablets (Sandoz Ltd),450811000001105,amp,0205051I0AAACAC
676011000001102,Enalapril 10mg tablets (Actavis UK Ltd),676011000001102,amp,0205051I0AAACAC
688811000001104,Enalapril 10mg tablets (Alliance Healthcare (Distribution) Ltd),688811000001104,amp,0205051I0AAACAC
5625211000001101,Enalapril 10mg tablets (Ranbaxy (UK) Ltd),5625211000001101,amp,0205051I0AAACAC
9794411000001107,Enalapril 10mg tablets (Almus Pharmaceuticals Ltd),9794411000001107,amp,0205051I0AAACAC
10405811000001102,Enalapril 10mg tablets (Arrow Generics Ltd),10405811000001102,amp,0205051I0AAACAC
11554111000001100,Enalapril 10mg tablets (Dexcel-Pharma Ltd),11554111000001100,amp,0205051I0AAACAC
13749911000001109,Enalapril 10mg tablets (Tillomed Laboratories Ltd),13749911000001109,amp,0205051I0AAACAC
15969311000001102,Enalapril 10mg tablets (Zanza Specials International Ltd),15969311000001102,amp,0205051I0AAACAC
17901611000001106,Enalapril 10mg tablets (Phoenix Healthcare Distribution Ltd),17901611000001106,amp,0205051I0AAACAC
19191011000001106,Enalapril 10mg tablets (Milpharm Ltd),19191011000001106,amp,0205051I0AAACAC
19727511000001108,Enalapril 10mg tablets (Medreich Plc),19727511000001108,amp,0205051I0AAACAC
21934511000001104,Enalapril 10mg tablets (Waymade Healthcare Plc),21934511000001104,amp,0205051I0AAACAC
23483911000001108,Enalapril 10mg tablets (Accord Healthcare Ltd),23483911000001108,amp,0205051I0AAACAC
23881511000001106,Enalapril 10mg tablets (DE Pharmaceuticals),23881511000001106,amp,0205051I0AAACAC
29848511000001106,Enalapril 10mg tablets (Sigma Pharmaceuticals Plc),29848511000001106,amp,0205051I0AAACAC
30125011000001101,Enalapril 10mg tablets (Mawdsley-Brooks & Company Ltd),30125011000001101,amp,0205051I0AAACAC
36609411000001107,Enalapril 10mg tablets (Bristol Laboratories Ltd),36609411000001107,amp,0205051I0AAACAC
36739811000001106,Enalapril 10mg tablets (Noumed Life Sciences Ltd),36739811000001106,amp,0205051I0AAACAC
233511000001103,Enalapril 20mg tablets (Kent Pharmaceuticals Ltd),233511000001103,amp,0205051I0AAADAD
346311000001105,Enalapril 20mg tablets (Zentiva),346311000001105,amp,0205051I0AAADAD
367611000001108,Enalapril 20mg tablets (Alliance Healthcare (Distribution) Ltd),367611000001108,amp,0205051I0AAADAD
381411000001100,Enalapril 20mg tablets (IVAX Pharmaceuticals UK Ltd),381411000001100,amp,0205051I0AAADAD
526511000001100,Enalapril 20mg tablets (A A H Pharmaceuticals Ltd),526511000001100,amp,0205051I0AAADAD
665211000001105,Enalapril 20mg tablets (Actavis UK Ltd),665211000001105,amp,0205051I0AAADAD
695511000001106,Enalapril 20mg tablets (Teva UK Ltd),695511000001106,amp,0205051I0AAADAD
728411000001104,Enalapril 20mg tablets (Sandoz Ltd),728411000001104,amp,0205051I0AAADAD
923711000001107,Enalapril 20mg tablets (Mylan),923711000001107,amp,0205051I0AAADAD
5625411000001102,Enalapril 20mg tablets (Ranbaxy (UK) Ltd),5625411000001102,amp,0205051I0AAADAD
9794611000001105,Enalapril 20mg tablets (Almus Pharmaceuticals Ltd),9794611000001105,amp,0205051I0AAADAD
10406011000001104,Enalapril 20mg tablets (Arrow Generics Ltd),10406011000001104,amp,0205051I0AAADAD
11554311000001103,Enalapril 20mg tablets (Dexcel-Pharma Ltd),11554311000001103,amp,0205051I0AAADAD
13750211000001105,Enalapril 20mg tablets (Tillomed Laboratories Ltd),13750211000001105,amp,0205051I0AAADAD
